date,flow,FDCPercentile,calMonthlyFDCPercentile,day,waterYear,waterMonth,waterDay,waterWeek,ewrMeasureExceedance,ewrExceedance,ewrFlowBandNumber,ewrFlowBand
1987-07-10,469.10541407541234,0.5906703780287454,0.68,191,1986,10,283,41,,0.83,4,Mod_Dry
1987-07-11,456.4231901003585,0.6,0.7,192,1986,10,284,41,,0.8,4,Mod_Dry
1987-07-12,456.4231901003585,0.6,0.7,193,1986,10,285,41,,0.8,4,Mod_Dry
1987-07-13,451.75705161771555,0.6047397922558254,0.71,194,1986,10,286,41,,0.8,4,Mod_Dry
1987-07-14,446.5785846181075,0.61,0.72,195,1986,10,287,41,,0.8,4,Mod_Dry
1987-07-15,438.52202847852135,0.617002042546642,0.7421093456248521,196,1986,10,288,42,,0.8,4,Mod_Dry
1987-07-16,435.072576070002,0.62,0.75,197,1986,10,289,42,,0.8,4,Mod_Dry
1987-07-17,435.072576070002,0.62,0.75,198,1986,10,290,42,,0.8,4,Mod_Dry
1987-07-18,429.7789068771616,0.6266687522735733,0.7652690559625968,199,1986,10,291,42,0.76,0.8,4,Mod_Dry
1987-07-19,429.7789068771616,0.6266687522735733,0.7652690559625968,200,1986,10,292,42,,0.8,4,Mod_Dry
1987-07-20,427.13455561928293,0.63,0.78,201,1986,10,293,42,,0.8,4,Mod_Dry
1987-07-21,427.13455561928293,0.63,0.78,202,1986,10,294,42,,0.76,4,Mod_Dry
1987-07-22,422.2116394365742,0.6355074575286846,0.79,203,1986,10,295,43,,0.76,4,Mod_Dry
1987-07-23,422.2116394365742,0.6355074575286846,0.79,204,1986,10,296,43,,0.76,4,Mod_Dry
1987-07-24,418.19591894878914,0.64,0.8,205,1986,10,297,43,,0.76,4,Mod_Dry
1987-07-25,418.19591894878914,0.64,0.8,206,1986,10,298,43,,0.76,4,Mod_Dry
1987-07-26,412.25969213242286,0.6451636854829023,0.81,207,1986,10,299,43,,0.76,4,Mod_Dry
1987-07-27,406.6998144009385,0.65,0.82,208,1986,10,300,43,,0.76,4,Mod_Dry
1987-07-28,402.5169177207883,0.6539402322522943,0.83,209,1986,10,301,43,0.72,0.76,4,Mod_Dry
1987-07-29,396.08395114131787,0.66,0.84,210,1986,10,302,44,,0.76,4,Mod_Dry
1987-07-30,394.0246771984694,0.6631605789841425,0.8449686505345683,211,1986,10,303,44,,0.76,4,Mod_Dry
1987-07-31,394.0246771984694,0.6631605789841425,0.8449686505345683,212,1986,10,304,44,,0.76,4,Mod_Dry
1987-08-01,389.56845523635724,0.67,0.45,213,1986,11,305,44,,0.72,4,Mod_Dry
1987-08-02,389.56845523635724,0.67,0.45,214,1986,11,306,44,,0.72,4,Mod_Dry
1987-08-03,385.1911752921153,0.676277527156689,0.47,215,1986,11,307,44,,0.72,4,Mod_Dry
1987-08-04,382.5955185449121,0.68,0.49,216,1986,11,308,44,,0.72,4,Mod_Dry
1987-08-05,378.9880773855328,0.6847873125770286,0.5004472170058306,217,1986,11,309,45,,0.72,4,Mod_Dry
1987-08-06,375.0600984081756,0.69,0.52,218,1986,11,310,45,,0.72,4,Mod_Dry
1987-08-07,368.2949483622472,0.6961288628868612,0.5342819057550816,219,1986,11,311,45,,0.72,4,Mod_Dry
1987-08-08,364.0219169855969,0.7,0.55,220,1986,11,312,45,0.6599999999999999,0.72,4,Mod_Dry
1987-08-09,353.9854470549364,0.71,0.58,221,1986,11,313,45,,0.72,4,Mod_Dry
1987-08-10,351.6790374639898,0.7122383327537959,0.59,222,1986,11,314,45,,0.72,4,Mod_Dry
1987-08-11,347.3225793197573,0.7164662040707783,0.6,223,1986,11,315,45,,0.6599999999999999,3,Normal
1987-08-12,343.6813062294257,0.72,0.62,224,1986,11,316,46,,0.6599999999999999,3,Normal
1987-08-13,341.5509340157824,0.7240258453256534,0.63,225,1986,11,317,46,,0.6599999999999999,3,Normal
1987-08-14,341.5509340157824,0.7240258453256534,0.63,226,1986,11,318,46,,0.6599999999999999,3,Normal
1987-08-15,341.5509340157824,0.7240258453256534,0.63,227,1986,11,319,46,,0.6599999999999999,3,Normal
1987-08-16,341.5509340157824,0.7240258453256534,0.63,228,1986,11,320,46,,0.6599999999999999,3,Normal
1987-08-17,337.190726462265,0.7315651517874866,0.65,229,1986,11,321,46,,0.6599999999999999,3,Normal
1987-08-18,334.40753684918,0.7351987566768933,0.67,230,1986,11,322,46,0.63,0.6599999999999999,3,Normal
1987-08-19,330.7299849541676,0.74,0.68,231,1986,11,323,47,,0.6599999999999999,3,Normal
1987-08-20,327.53531137661633,0.7447827457207707,0.69,232,1986,11,324,47,,0.6599999999999999,3,Normal
1987-08-21,327.53531137661633,0.7447827457207707,0.69,233,1986,11,325,47,,0.63,3,Normal
1987-08-22,327.53531137661633,0.7447827457207707,0.69,234,1986,11,326,47,,0.63,3,Normal
1987-08-23,324.0504043030841,0.75,0.71,235,1986,11,327,47,,0.63,3,Normal
1987-08-24,324.0504043030841,0.75,0.71,236,1986,11,328,47,,0.63,3,Normal
1987-08-25,321.1792922198463,0.7547001395363631,0.7224552503067629,237,1986,11,329,47,,0.63,3,Normal
1987-08-26,317.9418365445629,0.76,0.7327518400396564,238,1986,11,330,48,,0.63,3,Normal
1987-08-27,313.5219265442754,0.7656192356309673,0.75,239,1986,11,331,48,,0.63,3,Normal
1987-08-28,310.07615820224606,0.77,0.77,240,1986,11,332,48,0.61,0.63,3,Normal
1987-08-29,305.93110950428735,0.7756498719925308,0.78,241,1986,11,333,48,,0.63,3,Normal
1987-08-30,305.93110950428735,0.7756498719925308,0.78,242,1986,11,334,48,,0.63,3,Normal
1987-08-31,302.6397594058508,0.7801442724310819,0.79,243,1986,11,335,48,,0.63,3,Normal
1987-09-01,298.83103500415575,0.7856467390082438,0.4,244,1986,12,336,48,,0.61,3,Normal
1987-09-02,294.59680269954964,0.79210406546573,0.41,245,1986,12,337,49,,0.61,3,Normal
1987-09-03,290.0148613432034,0.8,0.43,246,1986,12,338,49,,0.61,3,Normal
1987-09-04,290.0148613432034,0.8,0.43,247,1986,12,339,49,,0.61,3,Normal
1987-09-05,290.0148613432034,0.8,0.43,248,1986,12,340,49,,0.61,3,Normal
1987-09-06,287.1237983502716,0.8042559277181712,0.45,249,1986,12,341,49,,0.61,3,Normal
1987-09-07,283.22183480614996,0.81,0.47,250,1986,12,342,49,,0.61,3,Normal
1987-09-08,281.4649889839421,0.82,0.48,251,1986,12,343,49,0.5700000000000001,0.61,3,Normal
1987-09-09,276.1648925085197,0.8264876409870453,0.5,252,1986,12,344,50,,0.61,3,Normal
1987-09-10,273.29546097521643,0.83,0.51,253,1986,12,345,50,,0.61,3,Normal
1987-09-11,273.29546097521643,0.83,0.51,254,1986,12,346,50,,0.5700000000000001,3,Normal
1987-09-12,268.901049710804,0.8359862972275085,0.53,255,1986,12,347,50,,0.5700000000000001,3,Normal
1987-09-13,265.9546773532155,0.84,0.55,256,1986,12,348,50,,0.5700000000000001,3,Normal
1987-09-14,265.9546773532155,0.84,0.55,257,1986,12,349,50,,0.5700000000000001,3,Normal
1987-09-15,263.11415809696183,0.8469425225544561,0.57,258,1986,12,350,50,,0.5700000000000001,3,Normal
1987-09-16,261.8631972982743,0.85,0.58,259,1986,12,351,51,,0.5700000000000001,3,Normal
1987-09-17,259.36941771991155,0.8557925560616066,0.61,260,1986,12,352,51,,0.5700000000000001,3,Normal
1987-09-18,259.36941771991155,0.8557925560616066,0.61,261,1986,12,353,51,0.5800000000000001,0.5700000000000001,3,Normal
1987-09-19,256.8829690438695,0.8622665951875415,0.63,262,1986,12,354,51,,0.5700000000000001,3,Normal
1987-09-20,254.57965108781718,0.87,0.65,263,1986,12,355,51,,0.5700000000000001,3,Normal
1987-09-21,250.28337236434916,0.8753280469610728,0.67,264,1986,12,356,51,,0.5800000000000001,3,Normal
1987-09-22,246.51613596706648,0.88,0.69,265,1986,12,357,51,,0.5800000000000001,3,Normal
1987-09-23,242.391699236284,0.885911659966254,0.71,266,1986,12,358,52,,0.5800000000000001,3,Normal
1987-09-24,239.53935321175527,0.89,0.7240524437023561,267,1986,12,359,52,,0.5800000000000001,3,Normal
1987-09-25,239.53935321175527,0.89,0.7240524437023561,268,1986,12,360,52,,0.5800000000000001,3,Normal
1987-09-26,239.53935321175527,0.89,0.7240524437023561,269,1986,12,361,52,,0.5800000000000001,3,Normal
1987-09-27,239.53935321175527,0.89,0.7240524437023561,270,1986,12,362,52,,0.5800000000000001,3,Normal
1987-09-28,239.53935321175527,0.89,0.7240524437023561,271,1986,12,363,52,0.5900000000000001,0.5800000000000001,3,Normal
1987-09-29,239.53935321175527,0.89,0.7240524437023561,272,1986,12,364,52,,0.5800000000000001,3,Normal
1987-09-30,239.53935321175527,0.89,0.7240524437023561,273,1986,12,365,53,,0.5800000000000001,3,Normal
1987-10-01,239.53935321175527,0.89,0.43,274,1987,1,1,1,0.54,0.54,3,Normal
1987-10-02,239.53935321175527,0.89,0.43,275,1987,1,2,1,,0.54,3,Normal
1987-10-03,239.53935321175527,0.89,0.43,276,1987,1,3,1,,0.54,3,Normal
1987-10-04,239.53935321175527,0.89,0.43,277,1987,1,4,1,,0.54,3,Normal
1987-10-05,239.53935321175527,0.89,0.43,278,1987,1,5,1,,0.54,3,Normal
1987-10-06,239.53935321175527,0.89,0.43,279,1987,1,6,1,,0.54,3,Normal
1987-10-07,239.53935321175527,0.89,0.43,280,1987,1,7,1,,0.54,3,Normal
1987-10-08,239.53935321175527,0.89,0.43,281,1987,1,8,2,0.45999999999999996,0.54,3,Normal
1987-10-09,239.53935321175527,0.89,0.43,282,1987,1,9,2,,0.54,3,Normal
1987-10-10,239.53935321175527,0.89,0.43,283,1987,1,10,2,,0.54,3,Normal
1987-10-11,239.53935321175527,0.89,0.43,284,1987,1,11,2,,0.45999999999999996,3,Normal
1987-10-12,239.53935321175527,0.89,0.43,285,1987,1,12,2,,0.45999999999999996,3,Normal
1987-10-13,239.53935321175527,0.89,0.43,286,1987,1,13,2,,0.45999999999999996,3,Normal
1987-10-14,239.53935321175527,0.89,0.43,287,1987,1,14,2,,0.45999999999999996,3,Normal
1987-10-15,239.53935321175527,0.89,0.43,288,1987,1,15,3,,0.45999999999999996,3,Normal
1987-10-16,239.53935321175527,0.89,0.43,289,1987,1,16,3,,0.45999999999999996,3,Normal
1987-10-17,239.53935321175527,0.89,0.43,290,1987,1,17,3,,0.45999999999999996,3,Normal
1987-10-18,239.53935321175527,0.89,0.43,291,1987,1,18,3,0.38,0.45999999999999996,3,Normal
1987-10-19,234.61701480289815,0.9,0.47,292,1987,1,19,3,,0.45999999999999996,3,Normal
1987-10-20,234.61701480289815,0.9,0.47,293,1987,1,20,3,,0.45999999999999996,3,Normal
1987-10-21,234.61701480289815,0.9,0.47,294,1987,1,21,3,,0.38,2,Mod_Wet
1987-10-22,231.50816883736104,0.9049549943544583,0.49,295,1987,1,22,4,,0.38,2,Mod_Wet
1987-10-23,231.50816883736104,0.9049549943544583,0.49,296,1987,1,23,4,,0.38,2,Mod_Wet
1987-10-24,228.68255337119885,0.9094585654023356,0.5,297,1987,1,24,4,,0.38,2,Mod_Wet
1987-10-25,228.68255337119885,0.9094585654023356,0.5,298,1987,1,25,4,,0.38,2,Mod_Wet
1987-10-26,228.68255337119885,0.9094585654023356,0.5,299,1987,1,26,4,,0.38,2,Mod_Wet
1987-10-27,231.50816883736104,0.9049549943544583,0.49,300,1987,1,27,4,,0.38,2,Mod_Wet
1987-10-28,231.50816883736104,0.9049549943544583,0.49,301,1987,1,28,4,0.45999999999999996,0.38,2,Mod_Wet
1987-10-29,234.61701480289815,0.9,0.47,302,1987,1,29,5,,0.38,2,Mod_Wet
1987-10-30,231.50816883736104,0.9049549943544583,0.49,303,1987,1,30,5,,0.38,2,Mod_Wet
1987-10-31,225.81321850804704,0.9150683870452603,0.52,304,1987,1,31,5,,0.38,2,Mod_Wet
1987-11-01,225.81321850804704,0.9150683870452603,0.7,305,1987,2,32,5,,0.45999999999999996,3,Normal
1987-11-02,225.81321850804704,0.9150683870452603,0.7,306,1987,2,33,5,,0.45999999999999996,3,Normal
1987-11-03,228.68255337119885,0.9094585654023356,0.68,307,1987,2,34,5,,0.45999999999999996,3,Normal
1987-11-04,228.68255337119885,0.9094585654023356,0.68,308,1987,2,35,5,,0.45999999999999996,3,Normal
1987-11-05,228.68255337119885,0.9094585654023356,0.68,309,1987,2,36,6,,0.45999999999999996,3,Normal
1987-11-06,228.68255337119885,0.9094585654023356,0.68,310,1987,2,37,6,,0.45999999999999996,3,Normal
1987-11-07,225.81321850804704,0.9150683870452603,0.7,311,1987,2,38,6,,0.45999999999999996,3,Normal
1987-11-08,225.81321850804704,0.9150683870452603,0.7,312,1987,2,39,6,0.61,0.45999999999999996,3,Normal
1987-11-09,225.81321850804704,0.9150683870452603,0.7,313,1987,2,40,6,,0.45999999999999996,3,Normal
1987-11-10,225.81321850804704,0.9150683870452603,0.7,314,1987,2,41,6,,0.45999999999999996,3,Normal
1987-11-11,223.3518526164988,0.92,0.72,315,1987,2,42,6,,0.61,3,Normal
1987-11-12,223.3518526164988,0.92,0.72,316,1987,2,43,7,,0.61,3,Normal
1987-11-13,223.3518526164988,0.92,0.72,317,1987,2,44,7,,0.61,3,Normal
1987-11-14,225.81321850804704,0.9150683870452603,0.7,318,1987,2,45,7,,0.61,3,Normal
1987-11-15,223.3518526164988,0.92,0.72,319,1987,2,46,7,,0.61,3,Normal
1987-11-16,223.3518526164988,0.92,0.72,320,1987,2,47,7,,0.61,3,Normal
1987-11-17,225.81321850804704,0.9150683870452603,0.7,321,1987,2,48,7,,0.61,3,Normal
1987-11-18,231.50816883736104,0.9049549943544583,0.67,322,1987,2,49,7,0.69,0.61,3,Normal
1987-11-19,234.61701480289815,0.9,0.65,323,1987,2,50,8,,0.61,3,Normal
1987-11-20,239.53935321175527,0.89,0.61,324,1987,2,51,8,,0.61,3,Normal
1987-11-21,239.53935321175527,0.89,0.61,325,1987,2,52,8,,0.69,3,Normal
1987-11-22,246.51613596706648,0.88,0.59,326,1987,2,53,8,,0.69,3,Normal
1987-11-23,246.51613596706648,0.88,0.59,327,1987,2,54,8,,0.69,3,Normal
1987-11-24,263.11415809696183,0.8469425225544561,0.47,328,1987,2,55,8,,0.69,3,Normal
1987-11-25,281.4649889839421,0.82,0.4,329,1987,2,56,8,,0.69,3,Normal
1987-11-26,302.6397594058508,0.7801442724310819,0.31,330,1987,2,57,9,,0.69,3,Normal
1987-11-27,341.5509340157824,0.7240258453256534,0.17,331,1987,2,58,9,,0.69,3,Normal
1987-11-28,283.22183480614996,0.81,0.38,332,1987,2,59,9,0.61,0.69,3,Normal
1987-11-29,283.22183480614996,0.81,0.38,333,1987,2,60,9,,0.69,3,Normal
1987-11-30,283.22183480614996,0.81,0.38,334,1987,2,61,9,,0.69,3,Normal
1987-12-01,287.1237983502716,0.8042559277181712,0.88,335,1987,3,62,9,,0.61,3,Normal
1987-12-02,290.0148613432034,0.8,0.87,336,1987,3,63,9,,0.61,3,Normal
1987-12-03,294.59680269954964,0.79210406546573,0.86,337,1987,3,64,10,,0.61,3,Normal
1987-12-04,302.6397594058508,0.7801442724310819,0.8445362120591643,338,1987,3,65,10,,0.61,3,Normal
1987-12-05,327.53531137661633,0.7447827457207707,0.78,339,1987,3,66,10,,0.61,3,Normal
1987-12-06,327.53531137661633,0.7447827457207707,0.78,340,1987,3,67,10,,0.61,3,Normal
1987-12-07,341.5509340157824,0.7240258453256534,0.74,341,1987,3,68,10,,0.61,3,Normal
1987-12-08,341.5509340157824,0.7240258453256534,0.74,342,1987,3,69,10,0.5800000000000001,0.61,3,Normal
1987-12-09,347.3225793197573,0.7164662040707783,0.72,343,1987,3,70,10,,0.61,3,Normal
1987-12-10,351.6790374639898,0.7122383327537959,0.71,344,1987,3,71,11,,0.61,3,Normal
1987-12-11,351.6790374639898,0.7122383327537959,0.71,345,1987,3,72,11,,0.5800000000000001,3,Normal
1987-12-12,364.0219169855969,0.7,0.67,346,1987,3,73,11,,0.5800000000000001,3,Normal
1987-12-13,375.0600984081756,0.69,0.64,347,1987,3,74,11,,0.5800000000000001,3,Normal
1987-12-14,382.5955185449121,0.68,0.62,348,1987,3,75,11,,0.5800000000000001,3,Normal
1987-12-15,389.56845523635724,0.67,0.58,349,1987,3,76,11,,0.5800000000000001,3,Normal
1987-12-16,396.08395114131787,0.66,0.55,350,1987,3,77,11,,0.5800000000000001,3,Normal
1987-12-17,406.6998144009385,0.65,0.51,351,1987,3,78,12,,0.5800000000000001,3,Normal
1987-12-18,412.25969213242286,0.6451636854829023,0.5,352,1987,3,79,12,0.5800000000000001,0.5800000000000001,3,Normal
1987-12-19,394.0246771984694,0.6631605789841425,0.56,353,1987,3,80,12,,0.5800000000000001,3,Normal
1987-12-20,394.0246771984694,0.6631605789841425,0.56,354,1987,3,81,12,,0.5800000000000001,3,Normal
1987-12-21,394.0246771984694,0.6631605789841425,0.56,355,1987,3,82,12,,0.5800000000000001,3,Normal
1987-12-22,394.0246771984694,0.6631605789841425,0.56,356,1987,3,83,12,,0.5800000000000001,3,Normal
1987-12-23,394.0246771984694,0.6631605789841425,0.56,357,1987,3,84,12,,0.5800000000000001,3,Normal
1987-12-24,394.0246771984694,0.6631605789841425,0.56,358,1987,3,85,13,,0.5800000000000001,3,Normal
1987-12-25,389.56845523635724,0.67,0.58,359,1987,3,86,13,,0.5800000000000001,3,Normal
1987-12-26,389.56845523635724,0.67,0.58,360,1987,3,87,13,,0.5800000000000001,3,Normal
1987-12-27,389.56845523635724,0.67,0.58,361,1987,3,88,13,,0.5800000000000001,3,Normal
1987-12-28,389.56845523635724,0.67,0.58,362,1987,3,89,13,0.84,0.5800000000000001,3,Normal
1987-12-29,394.0246771984694,0.6631605789841425,0.56,363,1987,3,90,13,,0.5800000000000001,3,Normal
1987-12-30,394.0246771984694,0.6631605789841425,0.56,364,1987,3,91,13,,0.5800000000000001,3,Normal
1987-12-31,394.0246771984694,0.6631605789841425,0.56,365,1987,3,92,14,,0.5800000000000001,3,Normal
1988-01-01,406.6998144009385,0.65,0.96,1,1987,4,93,14,,0.84,4,Mod_Dry
1988-01-02,412.25969213242286,0.6451636854829023,0.9564157165783449,2,1987,4,94,14,,0.84,4,Mod_Dry
1988-01-03,412.25969213242286,0.6451636854829023,0.9564157165783449,3,1987,4,95,14,,0.84,4,Mod_Dry
1988-01-04,406.6998144009385,0.65,0.96,4,1987,4,96,14,,0.84,4,Mod_Dry
1988-01-05,412.25969213242286,0.6451636854829023,0.9564157165783449,5,1987,4,97,14,,0.84,4,Mod_Dry
1988-01-06,422.2116394365742,0.6355074575286846,0.95,6,1987,4,98,14,,0.84,4,Mod_Dry
1988-01-07,427.13455561928293,0.63,0.9434944598940637,7,1987,4,99,15,,0.84,4,Mod_Dry
1988-01-08,438.52202847852135,0.617002042546642,0.93,8,1987,4,100,15,0.9299999999999999,0.84,4,Mod_Dry
1988-01-09,438.52202847852135,0.617002042546642,0.93,9,1987,4,101,15,,0.84,4,Mod_Dry
1988-01-10,435.072576070002,0.62,0.9339453327607646,10,1987,4,102,15,,0.84,4,Mod_Dry
1988-01-11,438.52202847852135,0.617002042546642,0.93,11,1987,4,103,15,,0.9299999999999999,5,Dry
1988-01-12,442.70876171301757,0.6133633061273253,0.9248033214664458,12,1987,4,104,15,,0.9299999999999999,5,Dry
1988-01-13,446.5785846181075,0.61,0.92,13,1987,4,105,15,,0.9299999999999999,5,Dry
1988-01-14,451.75705161771555,0.6047397922558254,0.9052102048952436,14,1987,4,106,16,,0.9299999999999999,5,Dry
1988-01-15,474.65062472348933,0.5858791970928431,0.88,15,1987,4,107,16,,0.9299999999999999,5,Dry
1988-01-16,461.11495907205375,0.5965485209085978,0.8966000978267715,16,1987,4,108,16,,0.9299999999999999,5,Dry
1988-01-17,461.11495907205375,0.5965485209085978,0.8966000978267715,17,1987,4,109,16,,0.9299999999999999,5,Dry
1988-01-18,461.11495907205375,0.5965485209085978,0.8966000978267715,18,1987,4,110,16,0.9299999999999999,0.9299999999999999,5,Dry
1988-01-19,474.65062472348933,0.5858791970928431,0.88,19,1987,4,111,16,,0.9299999999999999,5,Dry
1988-01-20,477.8107042925146,0.5830690426112638,0.87,20,1987,4,112,16,,0.9299999999999999,5,Dry
1988-01-21,485.2693293039278,0.5755940726836944,0.86,21,1987,4,113,17,,0.9299999999999999,5,Dry
1988-01-22,492.53168390950515,0.5682507566203591,0.84,22,1987,4,114,17,,0.9299999999999999,5,Dry
1988-01-23,496.9047674821628,0.564732498892339,0.83,23,1987,4,115,17,,0.9299999999999999,5,Dry
1988-01-24,502.78711458791463,0.56,0.8140372317102271,24,1987,4,116,17,,0.9299999999999999,5,Dry
1988-01-25,507.0059290967494,0.5561468739628772,0.8088934254461058,25,1987,4,117,17,,0.9299999999999999,5,Dry
1988-01-26,512.1928573184496,0.5514095506835845,0.8,26,1987,4,118,17,,0.9299999999999999,5,Dry
1988-01-27,512.1928573184496,0.5514095506835845,0.8,27,1987,4,119,17,,0.9299999999999999,5,Dry
1988-01-28,515.3885911234855,0.5490566117130489,0.79,28,1987,4,120,18,0.91,0.9299999999999999,5,Dry
1988-01-29,531.2518452874355,0.54,0.76,29,1987,4,121,18,,0.9299999999999999,5,Dry
1988-01-30,542.6549481246924,0.5332805338687248,0.74,30,1987,4,122,18,,0.9299999999999999,5,Dry
1988-01-31,561.4868496933939,0.5228127879774911,0.7144511198708627,31,1987,4,123,18,,0.9299999999999999,5,Dry
1988-02-01,561.4868496933939,0.5228127879774911,0.9643876491058756,32,1987,5,124,18,,0.91,5,Dry
1988-02-02,570.168777231537,0.5183872729022349,0.9618002299010937,33,1987,5,125,18,,0.91,5,Dry
1988-02-03,593.0643481918721,0.5074538814508912,0.9545164132521098,34,1987,5,126,18,,0.91,5,Dry
1988-02-04,606.9465370462163,0.5,0.95,35,1987,5,127,19,,0.91,5,Dry
1988-02-05,606.9465370462163,0.5,0.95,36,1987,5,128,19,,0.91,5,Dry
1988-02-06,619.7760781539125,0.4943500069769319,0.9443500069769318,37,1987,5,129,19,,0.91,5,Dry
1988-02-07,619.7760781539125,0.4943500069769319,0.9443500069769318,38,1987,5,130,19,,0.91,5,Dry
1988-02-08,629.6537174892982,0.49,0.94,39,1987,5,131,19,0.92,0.91,5,Dry
1988-02-09,710.9145884918202,0.45,0.8869397828307596,40,1987,5,132,19,,0.91,5,Dry
1988-02-10,790.2740343679293,0.4129985820035896,0.76,41,1987,5,133,19,,0.91,5,Dry
1988-02-11,871.8553819869751,0.3764292368378112,0.62,42,1987,5,134,20,,0.92,5,Dry
1988-02-12,892.9714266533351,0.3687104282330824,0.6,43,1987,5,135,20,,0.92,5,Dry
1988-02-13,892.9714266533351,0.3687104282330824,0.6,44,1987,5,136,20,,0.92,5,Dry
1988-02-14,892.9714266533351,0.3687104282330824,0.6,45,1987,5,137,20,,0.92,5,Dry
1988-02-15,902.5164240287266,0.36434424985894875,0.59,46,1987,5,138,20,,0.92,5,Dry
1988-02-16,909.9863941447713,0.3609272534268506,0.58,47,1987,5,139,20,,0.92,5,Dry
1988-02-17,919.1681111080468,0.3575386377978356,0.56,48,1987,5,140,20,,0.92,5,Dry
1988-02-18,910.0055976007657,0.3609184691694041,0.5799581702287901,49,1987,5,141,21,0.62,0.92,5,Dry
1988-02-19,902.5164240287266,0.36434424985894875,0.59,50,1987,5,142,21,,0.92,5,Dry
1988-02-20,902.5164240287266,0.36434424985894875,0.59,51,1987,5,143,21,,0.92,5,Dry
1988-02-21,902.5164240287266,0.36434424985894875,0.59,52,1987,5,144,21,,0.62,3,Normal
1988-02-22,902.5164240287266,0.36434424985894875,0.59,53,1987,5,145,21,,0.62,3,Normal
1988-02-23,919.1681111080468,0.3575386377978356,0.56,54,1987,5,146,21,,0.62,3,Normal
1988-02-24,941.0812410941041,0.35,0.5362384667192879,55,1987,5,147,21,,0.62,3,Normal
1988-02-25,953.7943556779089,0.3462392186643199,0.5253868456488396,56,1987,5,148,22,,0.62,3,Normal
1988-02-26,1140.1351393148987,0.295036962468002,0.3638821382600619,57,1987,5,149,22,,0.62,3,Normal
1988-02-27,1043.7896452266386,0.3163413158679692,0.42617872629635517,58,1987,5,150,22,,0.62,3,Normal
1988-02-28,1047.345828906835,0.31481521538147955,0.42,59,1987,5,151,22,0.65,0.62,3,Normal
1988-02-29,1175.3661790469923,0.2860947139127389,0.34,60,1987,5,152,22,,0.62,3,Normal
1988-03-01,1140.1351393148987,0.295036962468002,0.7557330524982965,61,1987,6,153,22,,0.65,3,Normal
